,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
859,Republican,"Bill Clinton canceled his trip, but my offer stands. I'll fight Hillary's threats to Wyoming jobs anytime, anywhere. https://t.co/sZVZVNKlFI",LIz Cheney,19,0.295,0.705,0.0,-0.7964
860,Republican,I had a blast! Looking forward to seeing you all again soon. https://t.co/3Hn5z8trUC,LIz Cheney,13,0.0,1.0,0.0,0.0
861,Republican,Today was a great day in Cheyenne. Philip &amp; Richard were clearly honored to meet and spend time with Mayor Kaysen. https://t.co/ogFh18I2Hj,LIz Cheney,22,0.0,0.629,0.371,0.891
862,Republican,Hillary Clinton’s promise to destroy Wyoming coal jobs is shameful. Listen to Team Cheney's first ad! https://t.co/JT60W35LQF,LIz Cheney,17,0.3,0.601,0.099,-0.69
863,Republican,My thoughts &amp; prayers are w/ the victims of today’s attacks in #Brussels. We must defeat the radical Islamic terrorists who threaten us all.,LIz Cheney,24,0.44,0.56,0.0,-0.9313
864,Republican,"Bill Clinton shouldn't be asking for Wyoming votes, while Hillary is promising to kill our coal jobs. https://t.co/FpkkFHlKGw",LIz Cheney,18,0.201,0.684,0.115,-0.4588
865,Republican,Bill Clinton shouldn’t set foot in Wyoming until he explains Hillary's promise to put coal miners out of work. https://t.co/FpkkFHlKGw,LIz Cheney,20,0.0,0.892,0.108,0.3182
866,Republican,Saturday’s Team Cheney meeting in Casper was great! We welcomed more than 100 of our leaders from across Wyoming. https://t.co/0rHPUNLXYc,LIz Cheney,20,0.0,0.726,0.274,0.7777
867,Republican,Today's Throwback Thursday post comes from Casper and it shows how fast time passes. #TBT https://t.co/2StUbav8t9 https://t.co/V0ChCxQq0k,LIz Cheney,17,0.0,1.0,0.0,0.0
868,Republican,"Happy Birthday to James Madison, a founder who was dedicated to the idea that the Constitution means what it says! https://t.co/JNczPaS5wM",LIz Cheney,21,0.0,0.72,0.28,0.7901
869,Republican,I’ll fight any action to destroy Wyoming energy jobs &amp; I’ll stand up to anyone who threatens our way of life. https://t.co/OB8TULeMxB,LIz Cheney,22,0.302,0.625,0.073,-0.765
870,Republican,"Obama launched the war on coal, but it’s clear Hillary is dedicated to seeing it through. I will fight for Wyoming. https://t.co/OB8TULeMxB",LIz Cheney,22,0.192,0.525,0.284,0.4215
871,Republican,Hank True has spent decades of his life working to make our communities stronger. I am honored to have his support! https://t.co/T3WTnhPT91,LIz Cheney,22,0.0,0.582,0.418,0.9041
872,Republican,I met Ivan &amp; Larry Eddy in Lusk today. Visit my Facebook page for Larry's Wyoming story https://t.co/6XDtTqct8p https://t.co/Je6tloP21Y,LIz Cheney,19,0.0,1.0,0.0,0.0
873,Republican,I was so pleased to join Crook County Republicans at their successful Lincoln Day Dinner this weekend in Sundance. https://t.co/bJ8brcrXXC,LIz Cheney,20,0.0,0.629,0.371,0.8576
874,Republican,It was wonderful to spend time with so many fellow Wyoming Republicans at yesterday's Natrona County Convention. https://t.co/EC2l7RUxE8,LIz Cheney,18,0.0,0.821,0.179,0.5719
875,Republican,"So proud to have Hank True on Team Cheney, a friend &amp; leader who has done so much for Wyoming &amp; our nation! His LTE: https://t.co/Xu7iU20Rns",LIz Cheney,26,0.0,0.694,0.306,0.8653
876,Republican,Sunrise this morning over Togwotee Pass. #God'sCountry https://t.co/ksvvGOnzEM,LIz Cheney,8,0.0,1.0,0.0,0.0
877,Republican,My grandma served as a deputy sheriff in Natrona County. Her badge is a family treasure #TBT https://t.co/PqKvOEepwL https://t.co/eo3nitqdLq,LIz Cheney,19,0.0,0.879,0.121,0.296
878,Republican,My grandma was the lone woman on Casper PD in the 1950s. Here I am on her lap in 1967 (the bow was her idea) #TBT https://t.co/5rifIPMfw8,LIz Cheney,27,0.077,0.923,0.0,-0.2732
879,Republican,"My family is now five generations in this great state, and those who came before were a determined bunch #tbt https://t.co/3rjD7oy8ao",LIz Cheney,21,0.0,0.712,0.288,0.8061
880,Republican,Joan &amp; Bill offer a terrific tour of the Southwest Sublette County Pioneers Senior Center. Great day in Marbleton! https://t.co/68WVqgVGtI,LIz Cheney,20,0.0,0.694,0.306,0.8172
881,Republican,I'm honored to have Abbey &amp; Rob Hardeman as dedicated members of our Teton County team! https://t.co/XW4dskYuxV,LIz Cheney,17,0.146,0.567,0.287,0.5411
882,Republican,Thanks to everyone who attended our packed campaign meet &amp; greet at the Wort Hotel. Team Cheney is growing everyday! https://t.co/FXEX3RsTD4,LIz Cheney,21,0.0,0.715,0.285,0.7345
883,Republican,"Grit, courage, and self-reliance are generational values that we in Wyoming hold dear. #tbt https://t.co/xll21SpiLf https://t.co/xHLQk8JWTL",LIz Cheney,16,0.0,0.605,0.395,0.8176
884,Republican,"Talk about grit, this #tbt photo is of my great grandmother Mary Lybyer standing in Wyoming's Salt Creek oil fields: https://t.co/xll21S7HmF",LIz Cheney,21,0.0,0.83,0.17,0.6249
885,Republican,I enjoyed caucusing with fellow Wyoming Republicans on #SuperTuesday at the Antler Inn #wycaucus https://t.co/yfpgS76VvP,LIz Cheney,15,0.0,0.798,0.202,0.5106
886,Republican,It was great to be on KYCN Kickin' Country 1340 again with Kent Smith. Thanks for having me on! https://t.co/egVQ4bBkdO,LIz Cheney,20,0.0,0.712,0.288,0.807
887,Republican,"As Wyoming’s next Representative in Congress, I'll fight to get rid of big government interference like Common Core. https://t.co/NUuUstz2mF",LIz Cheney,19,0.118,0.769,0.113,-0.0258
888,Republican,WHAT IS 9 PLUS 6? I oppose Common Core because it doesn't add up for Wyoming children. | https://t.co/NUuUstz2mF,LIz Cheney,19,0.0,1.0,0.0,0.0
889,Republican,Thanks to Amanda Fry from the Platte County Record-Times for our recent sit-down at the REA health fair in Wheatland https://t.co/NwfyBEWMsP,LIz Cheney,21,0.0,0.785,0.215,0.6369
890,Republican,Thanks to @GovMattMead &amp; Rep Rosie Berger for this week's wonderful prayer breakfast in Cheyenne. Honored to join with our daughter Gracie.,LIz Cheney,22,0.0,0.588,0.412,0.9118
891,Republican,Thanks to Adalberto and Teresa Acevedo for a delicious lunch and great company in Powell. https://t.co/PQ31J3fyZF,LIz Cheney,16,0.0,0.529,0.471,0.8934
892,Republican,"@JohnKerry on freed Gtmo terrorist who returned to terrorism: ""He isn't supposed to be doing that."" Here's an idea: stop releasing them.",LIz Cheney,22,0.357,0.559,0.084,-0.8689
893,Republican,Thanks to our terrific Platte County team for hosting a wonderful Team Cheney Meet &amp; Greet in Wheatland. https://t.co/zD5eZgzOXs,LIz Cheney,19,0.0,0.538,0.462,0.9001
894,Republican,It was great to be with the Wyoming Stock Growers Association last night at their reception in Cheyenne. https://t.co/Z8hIcRoeVp,LIz Cheney,19,0.0,0.814,0.186,0.6249
895,Republican,Congress must be prepared to use any tools necessary to block this partisan plan that threatens our national security. (3/3),LIz Cheney,20,0.213,0.62,0.167,-0.296
896,Republican,"Congress has rejected bringing foreign terrorists to America in legislation, which POTUS signed into law. (2/3)",LIz Cheney,16,0.346,0.654,0.0,-0.8126
897,Republican,We must stop President Obama and his illegal plan to transfer foreign terrorists onto U.S. soil. (1/3),LIz Cheney,17,0.414,0.586,0.0,-0.872
898,Republican,"In case you missed it, check out my recent interview with the Northern Wyoming Daily News: https://t.co/p8LDiItHmX",LIz Cheney,17,0.121,0.879,0.0,-0.296
899,Republican,Al Simpson showed what it means to be a strong leader for Wyoming. I’m proud to have his endorsement! https://t.co/lsTLijmVua,LIz Cheney,20,0.0,0.64,0.36,0.8398
900,Republican,I’ve looked up to Al Simpson my whole life. His endorsement of my candidacy means so much. https://t.co/b564hocY0U,LIz Cheney,18,0.0,0.881,0.119,0.3182
901,Republican,Sen. Simpson's service has inspired generations of Wyoming leaders. I am tremendously honored to have his support. https://t.co/MT2KpNUhWI,LIz Cheney,18,0.0,0.584,0.416,0.8748
902,Republican,"I enjoyed lunch today in Worland. Team Cheney is growing in
Washakie County! https://t.co/xuRoNYXyUr",LIz Cheney,14,0.0,0.675,0.325,0.6476
903,Republican,Last night’s Fremont County meet &amp; greet was a fun way to grow Team Cheney and cap off a productive day in Lander. https://t.co/hMDvheIMwy,LIz Cheney,24,0.0,0.781,0.219,0.6808
904,Republican,Yesterday’s stop in Lander was a great opportunity to meet with our Fremont County team members. https://t.co/dzOTdvjMZQ,LIz Cheney,17,0.1,0.588,0.312,0.6908
905,Republican,Thanks to @RawDailyTimes for last week's sit down. I enjoyed talking about Wyoming &amp; the future of our country https://t.co/Qlqh927sh3,LIz Cheney,20,0.0,0.733,0.267,0.7351
906,Republican,"Justice Scalia was an American hero, one of the greatest Supreme Ct Justices in history. Our thoughts and prayers are with his dear family.",LIz Cheney,24,0.0,0.522,0.478,0.9545
907,Republican,Great to be with Jillian Balow and so many dedicated @WFRWomen at this morning's breakfast in Cheyenne. https://t.co/2oHxylmSRx,LIz Cheney,18,0.0,0.684,0.316,0.8115
908,Republican,I'm so proud to have Joy Teska serving as my campaign chair in Carbon County. Wonderful to be with her in Rawlins. https://t.co/qU8ZfJHGlg,LIz Cheney,23,0.0,0.647,0.353,0.8977
909,Republican,Wyoming’s freedom &amp; our national security are being threatened. I will fight to end the EPA's war on coal | More: https://t.co/CDb0tLBEOc,LIz Cheney,22,0.305,0.482,0.212,-0.4404
910,Republican,Last night's meet &amp; greet in Rock Springs was great. Thank you for the warm welcome Sweetwater County! https://t.co/Bl4F45eGwB,LIz Cheney,19,0.0,0.498,0.502,0.92
911,Republican,"Wyoming can lead US to energy renaissance &amp; independence. I'll fight
unconstitutional job-killing federal regulation https://t.co/2swImNs8uv",LIz Cheney,16,0.139,0.749,0.112,-0.128
912,Republican,I enjoyed today’s interview with Al &amp; Faith. Looking forward to spending the day in Sweetwater County! https://t.co/bngULyHPjm,LIz Cheney,18,0.0,0.701,0.299,0.75
913,Republican,POTUS’s so-called Clean Power Plan is a proven job killer for Wyoming that threatens our economy. https://t.co/2swImNs8uv,LIz Cheney,17,0.305,0.575,0.119,-0.6369
914,Republican,SCOTUS action is an important first step towards stopping Pres. Obama's draconian carbon emissions regulations https://t.co/2swImNs8uv,LIz Cheney,16,0.092,0.805,0.103,0.0516
915,Republican,"I will fight to end Washington's war on Wyoming energy, mining &amp; agriculture. Great LTE, thanks for your support! https://t.co/KhMTuKGEb4",LIz Cheney,20,0.206,0.411,0.383,0.68
916,Republican,Really enjoyed talking with my friend @seanhannity. Honored and glad to have him as a supporter of Team Cheney! https://t.co/5rQFnEplKt,LIz Cheney,20,0.0,0.467,0.533,0.9431
917,Republican,Abby and Hank were more than happy to join us for lunch today. https://t.co/Yw2eTRh7W6,LIz Cheney,14,0.0,0.66,0.34,0.7334
918,Republican,More than 150 Wyoming leaders joined our campaign this week. We’re building a great team! https://t.co/3qoS6k2Ijo,LIz Cheney,16,0.0,0.761,0.239,0.6588
919,Republican,Thanks to Tom &amp; Julie Scarlett for hosting our Casper meet &amp; greet. We have a terrific team in Natrona County! https://t.co/MlWIxIux1e,LIz Cheney,22,0.0,0.677,0.323,0.8221
920,Republican,Glad to be on the air this morning discussing our campaign with Brian Scott from K2 Radio in Casper. https://t.co/HTwQ4EMeJR,LIz Cheney,20,0.0,0.864,0.136,0.4588
921,Republican,I was pleased to join @LydiaKCWY for an interview today at KCWY TV in Casper. https://t.co/1ADYEpibW6,LIz Cheney,16,0.0,0.718,0.282,0.6249
922,Republican,Great to be back in Sheridan to see old friends and meet with my terrific county team #teamcheney https://t.co/US5JRqhHcQ,LIz Cheney,19,0.0,0.608,0.392,0.8834
923,Republican,My announcement video discusses why I’m running and what we’re fighting for: https://t.co/NJCiKCUNl8,LIz Cheney,13,0.172,0.828,0.0,-0.3612
924,Republican,Good coffee and conversation this afternoon at the Gillette Senior Center https://t.co/nFdL1UuTd5,LIz Cheney,12,0.0,0.791,0.209,0.4404
925,Republican,We're on the road! Excited to start the day with Glenn Woods in Gillette. https://t.co/F6nqFHMmFl,LIz Cheney,15,0.0,0.839,0.161,0.4003
926,Republican,I am honored 150 community leaders across our great state have signed onto my campaign: https://t.co/3qoS6k2Ijo,LIz Cheney,16,0.0,0.622,0.378,0.836
927,Republican,"I am running for Congress to give Wyoming a strong, conservative voice. Join me today! https://t.co/KKyfAIM8p4",LIz Cheney,16,0.0,0.674,0.326,0.6996
928,Republican,Merry Christmas and Happy 2016! https://t.co/ZGF6XcF5fq,LIz Cheney,6,0.0,0.348,0.652,0.8172
929,Republican,Wonderful ceremony today unveiling VP Cheney bust at the U.S. Capitol. https://t.co/eylRJjkZrT,LIz Cheney,12,0.0,0.748,0.252,0.5719
930,Republican,"@edhenry report: server @HillaryClinton said contained ""no classified material"" actually contained 999 classified documents.",LIz Cheney,14,0.145,0.855,0.0,-0.296
931,Republican,"@BarackObama says we will fight terrorism with... global climate conference. Says it's a ""powerful rebuke to the terrorists."" #lunacy",LIz Cheney,19,0.288,0.6,0.112,-0.6597
932,Republican,Way to go Jackson Moose Squirts - 1st place &amp; 2nd place - Missoula Squirt Blastoff Tournament! https://t.co/zwdTW07QSK,LIz Cheney,18,0.0,1.0,0.0,0.0
933,Republican,Hours after ISIS attacks Paris @BarackObama frees five terrorists from Guantanamo. Why is he so dedicated to aiding America's enemies?,LIz Cheney,20,0.326,0.48,0.194,-0.629
934,Republican,"ISIS attacks Paris hours after @BarackObama claims he has ""contained"" them, just like he ""defeated"" al Qaeda and ""ended the war"" in Iraq.",LIz Cheney,23,0.232,0.683,0.085,-0.6486
935,Republican,Today &amp; everyday-we must teach our kids &amp; grandkids that we and millions more around the world owe our freedom to our veterans. #ThankAVet,LIz Cheney,24,0.0,0.846,0.154,0.6369
936,Republican,Amen. “@RightGlockMom: It's unfortunate we don't have an IronAss in the Justice Department. Miss his leadership.  Felt SO safe then”,LIz Cheney,20,0.165,0.573,0.262,0.5756
937,Republican,Uh oh. https://t.co/7oWdhBEJYE,LIz Cheney,3,0.0,1.0,0.0,0.0
938,Republican,"Thank you @smooooth007:""@Liz_Cheney I too, SO admire your father (&amp; you as well)!! Prayers to you &amp; to your family! https://t.co/TrQTshK3A0”",LIz Cheney,21,0.0,0.706,0.294,0.8177
939,Republican,"Thank you! “@LadyElizabeth61: Love and miss your father. Straight talking, great man. A fellow Wyomingite, here. Best to you &amp; your family.”",LIz Cheney,22,0.047,0.444,0.509,0.9485
940,Republican,Thank you - will pass it on. “@Mike_Combe: @Liz_Cheney Me too! What a great American. He is what a leader looks like.”,LIz Cheney,22,0.0,0.712,0.288,0.784
941,Republican,Thank you. “@LindaJurco: @Liz_Cheney Have always admired your father and you.  Thank you both.”,LIz Cheney,14,0.0,0.57,0.43,0.8074
942,Republican,"Thank you.  Me, too! https://t.co/dN3lXD6hRg",LIz Cheney,5,0.0,0.589,0.411,0.4199
943,Republican,Will do - thank you. https://t.co/tmBc7cTC3A,LIz Cheney,6,0.0,0.615,0.385,0.3612
944,Republican,"Love it. Me, too. https://t.co/93dYQd0XVo",LIz Cheney,5,0.0,0.488,0.512,0.6369
945,Republican,Thank you - I sure will https://t.co/QACZZGvlcW,LIz Cheney,7,0.0,0.385,0.615,0.5859
946,Republican,We'd be honored -  https://t.co/Xg7c4jnlui,LIz Cheney,5,0.0,0.441,0.559,0.5859
947,Republican,Thank you - will pass it on. https://t.co/Svin0rSzSS,LIz Cheney,8,0.0,0.706,0.294,0.3612
948,Republican,"I sure will. ""@anvilinvest: @Liz_Cheney tell your Dad Thank-you from us in Montana!”",LIz Cheney,13,0.0,0.809,0.191,0.3802
949,Republican,"Thank you! ""@of_Navarre: @Liz_Cheney I love Ole IRON ASS and his daughter” #teamironass",LIz Cheney,13,0.209,0.445,0.346,0.4135
950,Republican,Must watch @MarcusLuttrell @NRA Imagine if we had a leader who understood this -- https://t.co/q24VInbmY5,LIz Cheney,15,0.0,1.0,0.0,0.0
951,Republican,Thank you! “@GammySparkles: Half way through EXCEPTIONAL - Thank you both for your book -your SACRIFICES to serve the nation! BOOK IS GREAT”,LIz Cheney,23,0.0,0.782,0.218,0.6792
952,Republican,@HillaryClinton says there was no classified material at #Benghazi. Just like there was no classified material on her personal server?,LIz Cheney,20,0.184,0.711,0.105,-0.2263
953,Republican,"@HillaryClinton says she ""lost sleep""re #Benghazi. Was that before or after she said it made no difference if terrorists killed our people?",LIz Cheney,22,0.421,0.579,0.0,-0.9201
954,Republican,"Exactly. ""@redsteeze: Stood in front of 4 flag draped coffins and blamed YouTube https://t.co/Sjkmn2JASK”",LIz Cheney,14,0.205,0.795,0.0,-0.4767
955,Republican,"@Jim_Jordan quotes @HillaryClinton email: ""We know the attack in Libya had nothing to do with a video."" Why did she lie to American people?",LIz Cheney,24,0.124,0.876,0.0,-0.4767
956,Republican,"@HillaryClinton: ""Tonight I want to talk not about my emails."" Well, that's a shocker.",LIz Cheney,14,0.114,0.643,0.243,0.2023
957,Republican,"Did @HillaryClinton just say, ""Barack Obama trusted my judgment"" in constructing his foreign policy? Does she think that's a positive?",LIz Cheney,20,0.0,0.707,0.293,0.7941
958,Republican,"Wonder why - oh, yeah, #IranDeal ""@lrozen: after Iran deal, it sadly seems to be turning out, the region is hardening on its war path.”",LIz Cheney,25,0.224,0.702,0.074,-0.6705
959,Republican,You can't make this stuff up - Jackson Hole High School cancels America Day http://t.co/GwbGGep0Lc,LIz Cheney,15,0.128,0.872,0.0,-0.2263
960,Republican,Obama/Clinton Iran Agreement: Iranians start inspecting themselves. #can'tmakethisup  Iran’s Nuclear Selfies http://t.co/DNjwqVnGM5,LIz Cheney,12,0.0,0.775,0.225,0.4939
961,Republican,"Looking forward to it “Don't miss Dick Cheney, @Liz_Cheney at 2015 @NRAWomen Leadership Forum http://t.co/g24SnA9aDB http://t.co/XGBYwjw7VX”",LIz Cheney,16,0.0,0.772,0.228,0.4847
962,Republican,Badge of Honor: @nytimes bestseller list uses liberal math once again: http://t.co/Aje1oqTrnM,LIz Cheney,12,0.0,0.775,0.225,0.4939
963,Republican,@hunkerdad Thank you - we are living in dangerous times.,LIz Cheney,10,0.246,0.556,0.198,-0.1531
964,Republican,"When @BarackObama took office Iran had fewer than 5000 centrifuges. Today they have 20,000. Sadly, not a surprise. http://t.co/nfZ7Nlh81y",LIz Cheney,19,0.224,0.776,0.0,-0.5594
965,Republican,@joeinthejeep @seanhannity Thanks very much!,LIz Cheney,5,0.0,0.556,0.444,0.4926
966,Republican,Proud to be at AEI this morning to hear VP Cheney remarks on Iran deal - https://t.co/dn0izBXQjF,LIz Cheney,17,0.0,0.829,0.171,0.4767
967,Republican,Seems to me @BarackObama--the  guy who called ISIS the JV team--probably shouldn't be lecturing anyone on Iraq. #IranDeal,LIz Cheney,18,0.0,1.0,0.0,0.0
968,Republican,@HoraceHeidt Thank you for the kind words - hope you enjoy the book!,LIz Cheney,13,0.0,0.394,0.606,0.906
969,Republican,@jimshoe525 Thanks very much!,LIz Cheney,4,0.0,0.484,0.516,0.4926
970,Republican,@PoliticalShort Thank you for the kind words about Exceptional!,LIz Cheney,9,0.0,0.531,0.469,0.7345
971,Republican,http://t.co/5rL16aE1tT,LIz Cheney,1,0.0,1.0,0.0,0.0
972,Republican,@marieharf No surprise Obama State Dept doesn't get why former officials don't discuss reports of classified programs http://t.co/TABeUdkZmG,LIz Cheney,18,0.108,0.788,0.103,-0.0258
973,Republican,"Tune in - Looking forward to being on @FoxNewsSunday shortly w/my dad to discuss ""Exceptional: Why The World Needs a Powerful America.""",LIz Cheney,22,0.0,0.872,0.128,0.4215
974,Republican,"Thanks @Torino69gt1! ""I love the book ""Exceptional"" by @Liz_Cheney &amp; her dad, Dick Cheney. I can't put it down. It's a must-read for sure.""",LIz Cheney,24,0.111,0.64,0.249,0.6239
975,Republican,Love it! “@justbeingmeagan: @DanaPerino @Liz_Cheney @Reince @oreillyfactor ...the book-bag unloaded! http://t.co/EEaxDoi8HX”,LIz Cheney,11,0.0,0.676,0.324,0.6988
976,Republican,"Check out this great @hughhewitt piece on our new book: http://t.co/lO5zRu2Bov
Get yours here today: http://t.co/c4EYuZUrHq",LIz Cheney,16,0.0,0.755,0.245,0.7073
977,Republican,Honored to be with Medal of Honor winner &amp; Iwo Jima veteran Woody Williams at WVA Chamber of Commerce today. #Hero http://t.co/J0LsgRHNCl,LIz Cheney,22,0.0,0.564,0.436,0.9313
978,Republican,Tune in now to the great @rushlimbaugh - We're on discussing EXCEPTIONAL: Why The World Needs A Powerful America - out tomorrow.,LIz Cheney,22,0.0,0.711,0.289,0.7845
979,Republican,"Great to be on @CBSThisMorning talking about our new book, EXCEPTIONAL. Pre-order yours today: http://t.co/jHqELCjYlz http://t.co/Dbogeb0fA5",LIz Cheney,16,0.0,0.785,0.215,0.6249
980,Republican,"My dad &amp; I have an op-ed in @WSJ: Yes, @BarackObama, We Are Exceptional - Iran deal makes war more, not less likely: http://t.co/3IfYrCtXBy",LIz Cheney,24,0.147,0.752,0.102,-0.296
981,Republican,Out in 6 days - Exceptional: Why The World Needs A Powerful America. Pre-order yours today: http://t.co/S3y7OBFK7j http://t.co/OPcAHJnIY5,LIz Cheney,18,0.0,0.833,0.167,0.4215
982,Republican,"Be sure to tune in Tuesday, Sept 8 for frmr VP Cheney speech on Iran Deal at AEI:  http://t.co/3UcB4asRIJ",LIz Cheney,19,0.0,0.881,0.119,0.3182
983,Republican,Our new book is out Sept 1: EXCEPTIONAL: Why the World Needs a Strong America. Order your signed copy from @gop now. https://t.co/9B2nJWLcpW,LIz Cheney,23,0.0,0.864,0.136,0.5106
984,Republican,Must Watch @SenTomCotton vs @JohnKerry: Team Obama vouches for #IranDeal w/o reading secret verification agreements http://t.co/YaV8FBnDkn,LIz Cheney,16,0.0,0.877,0.123,0.2732
985,Republican,@WyoFBFan50 Thanks for the book shout out!,LIz Cheney,7,0.0,0.653,0.347,0.4926
986,Republican,"I'll be on @AmericaNewsroom in a few minutes talking about #IranDeal, @BarackObama and Dick Cheney - Tune in!",LIz Cheney,18,0.193,0.807,0.0,-0.5562
987,Republican,Is there really any question? @BarackObama says #IranDeal critics think he should have sent Dick Cheney to negotiate. http://t.co/TtmAJ00fd4,LIz Cheney,19,0.244,0.756,0.0,-0.6705
988,Republican,"@SonsofReagan  - we've got one named Remington, too. https://t.co/x82vkjhTLN",LIz Cheney,9,0.0,1.0,0.0,0.0
989,Republican,Congratulations Gracie - 2016 Teton County Fair and Rodeo Junior Princess (and her horse Pistol). #CowgirlUp http://t.co/DdxhW72rNE,LIz Cheney,17,0.0,0.693,0.307,0.7351
990,Republican,http://t.co/8Pi4nWuoK0,LIz Cheney,1,0.0,1.0,0.0,0.0
991,Republican,All that is wrong with the #IranDeal stems from two fundamental facts: America can't trust Iran and America can't trust @BarackObama,LIz Cheney,21,0.321,0.679,0.0,-0.8178
992,Republican,Obama: We had to give $ to Iran they could use for terrorism or we wouldn't have gotten this deal that also gives them a nuclear bomb.,LIz Cheney,27,0.253,0.747,0.0,-0.8316
993,Republican,This @BarackObama Iran press conference is a terrifying display of presidential deceit.  Can he really believe what he is saying?,LIz Cheney,20,0.283,0.717,0.0,-0.7717
994,Republican,"Obama:""Iran will have pledged to the international community that it will not develop a nuclear weapon."" Oh, well, that's reassuring.",LIz Cheney,20,0.0,0.78,0.22,0.5859
995,Republican,Need a definition of evil? Watch this Planned Parenthood Dr explain how Planned Parenthood sells babies' body parts http://t.co/yVThbth9aG,LIz Cheney,19,0.206,0.794,0.0,-0.6597
996,Republican,Is anyone except President Obama surprised? Iran made illegal purchases of nuclear weapons technology last month. https://t.co/opo7CuNJeX,LIz Cheney,17,0.29,0.625,0.085,-0.6808
997,Republican,Happy 4th of July! http://t.co/aLtHVhMIWP,LIz Cheney,5,0.0,0.501,0.499,0.6114
998,Republican,@RitaCosby - #thankyou. It was an honor. We can never repay the debt we owe the men and women who defend our freedom https://t.co/CTejyPCkWZ,LIz Cheney,24,0.0,0.678,0.322,0.8594
999,Republican,SCOTUScare ruling short version:Let's ignore Constitution &amp; avoid messiness of people's elected reps writing laws. Supreme Ct knows best.,LIz Cheney,19,0.171,0.545,0.284,0.6249
1000,Republican,"Well, this explains so much:
FBI FILES: Valerie Jarrett’s Family Was A Bunch Of Communists http://t.co/IBM5wb0i7O via @dailycaller",LIz Cheney,18,0.0,0.884,0.116,0.2732
1001,Republican,"Justice Scalia: ""Words no longer have meaning if an Exchange that is not established by a State is ‘established by the State.'""#SCOTUScare",LIz Cheney,22,0.089,0.772,0.138,0.296
1002,Republican,Obama Iran agreement guarantees 1. Iranian nuke; 2. $ for Iran to fund terror; 3. nuclear arms race in middle east https://t.co/fUR4WPk0Mt,LIz Cheney,22,0.133,0.742,0.125,-0.0516
1003,Republican,".@JohnKerry Is there anything you won't concede? Without full accounting of past activity, verification is impossible.http://t.co/z2DmyOw7jm",LIz Cheney,16,0.0,1.0,0.0,0.0
1004,Republican,A lesson from a child: Watch this with your kids - a young boy on Omaha Beach.  https://t.co/ziUBjXEecy,LIz Cheney,18,0.0,1.0,0.0,0.0
1005,Republican,".@BarackObama &amp; @JohnKerry nuclear negotiating strategy: ""What the Iranians want, the Iranians get.""  https://t.co/kdnbPmWv3b",LIz Cheney,14,0.0,0.909,0.091,0.0772
1006,Republican,"If Obama lifts all Iran sanctions Iran will have nuke and $ for ballistic missiles to deliver it, terrorist groups to deploy it.#Obamalegacy",LIz Cheney,23,0.183,0.817,0.0,-0.6908
1007,Republican,Whose side is Obama on? Iran Deal = Iran gets nuke &amp; we lift sanctions on IRGC/terrorist finance/ballistic missiles. http://t.co/ivn8B57vcp,LIz Cheney,20,0.0,1.0,0.0,0.0
1008,Republican,"@BarackObama's not super familiar with the Constitution. Just for kicks, he might want to read Article II, Section 2 https://t.co/ScRANpjd0J",LIz Cheney,20,0.147,0.793,0.061,-0.4303
1009,Republican,Watch this video @BarackObama's arrogance is equaled only by his ignorance. Both are costing the U.S. dearly. https://t.co/4mtiWq9Iev,LIz Cheney,18,0.249,0.633,0.118,-0.4767
1010,Republican,Total coincidence. Definitely.  http://t.co/xgb5aa3eVV,LIz Cheney,4,0.0,0.526,0.474,0.4019
1011,Republican,@nytimes vs. SEAL Team Six  - pretty sure SEAL Team Six wins every time. https://t.co/w0oSYHPoPi,LIz Cheney,15,0.0,0.545,0.455,0.8481
1012,Republican,"""We will always remember. We will always be proud. We will always be prepared, so we may always be free."" Reagan on D-Day 40th Anniversary",LIz Cheney,25,0.0,0.821,0.179,0.6124
1013,Republican,"Wait - Hillary's a victim? Helpless? She said she was a leader, ready to be Commander-in-Chief.  I'm confused.
http://t.co/4J01IunL2W",LIz Cheney,19,0.349,0.539,0.112,-0.644
1014,Republican,"You guys know @HillaryClinton is a candidate for President, right? Pretty sure Louise Shepard wasn't.  #justsaying https://t.co/qBs5OcdtAw",LIz Cheney,17,0.0,0.718,0.282,0.6705
1015,Republican,Let's hope @HillaryClinton tries to run on her State Department record.  @joshrogin http://t.co/5wIRVJcUBk via @BV,LIz Cheney,15,0.0,0.828,0.172,0.4404
1016,Republican,"Poor Iran.  At least they can count on @rhodes44, @johnkerry and @barackobama for sympathy &amp; understanding.   https://t.co/NG6TWJEgOM",LIz Cheney,17,0.15,0.728,0.121,-0.1531
1017,Republican,"And if we do detect it, Obama will say: Iran's not to blame, sanctions are. Cheating=sanctions relief, of course. https://t.co/75NHFGfLbN",LIz Cheney,20,0.0,0.778,0.222,0.6293
1018,Republican,Love this - A Day at a High School Rodeo with Dick Cheney http://t.co/89hSryR6cN via @WSJPolitics,LIz Cheney,16,0.178,0.595,0.227,0.2263
1019,Republican,"@BarackObama says Iran's nuclear stockpile ""frozen"" during negotiations. Sure -- If by ""frozen"" he meant ""growing"" http://t.co/R5xXSpeK67",LIz Cheney,17,0.0,0.874,0.126,0.3182
